158,984,23,750,68,8,3538,5,2477,20,94,5,353,11,9,51,5686,192,580,7,17,5,145,28,0,0,0,0,0,0,0,0,0
1145,17,5,11088,565,2658,32,2,21,52,2841,884,13,572,2,234,16,1485,26,2362,4,565,42,226,0,0,0,0,0,0,0,0,0
713,168,4,3006,27,1441,11089,713,15,16,7,32,6,3004,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11090,6772,11091,23,11,1072,4,6773,13,196,305,39,8,62,111,25,145,3,6774,2844,0,0,0,0,0,0,0,0,0,0,0,0,0
85,403,39,30,51,230,11092,2910,518,4,897,122,51,4,79,2052,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,38,137,3,285,27,1631,3539,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,384,31,51,5,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,41,183,43,33,419,19,4,1929,10,978,435,11,4,836,13,4,1463,43,2,64,17,3,838,0,0,0,0,0,0,0,0,0
37,95,326,2,108,64,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,201,166,633,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,44,76,51,151,9,29,130,452,85,535,26,5,348,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,26,11093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,27,30,33,4134,8,134,43,9,84,1097,634,4,6775,4,1725,4,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,41,6776,2337,38,50,380,3,1157,12,1500,11094,2476,18,89,134,21,360,9,3,187,12,407,0,0,0,0,0,0,0,0,0,0
2,117,2,29,401,100,4,107,181,100,135,1374,16,65,45,30,28,1345,798,4,367,0,0,0,0,0,0,0,0,0,0,0,0
395,110,1287,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,233,3540,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,74,5,592,20,404,2478,230,11095,483,2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,101,386,350,2,1794,7,12,16,24,46,3,148,26,5,11096,4563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,576,1409,5139,280,11097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,3,441,11098,270,2,149,3,36,6,1306,34,13,6,2067,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,47,6,151,711,1501,27,4,462,7,2,291,1217,188,35,182,11,6777,5140,10,47,188,2,117,2,142,25,62,0,0,0,0,0
130,27,4,624,699,99,378,27,4,11099,2164,30,407,99,346,126,236,37,475,2,80,0,0,0,0,0,0,0,0,0,0,0,0
119,11100,278,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,8,8,39,6,193,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101,101,3176,11102,24,155,109,1802,178,122,8,325,798,4,1027,348,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,6,492,21,514,16,3,288,92,1674,65,6548,11103,4,3479,1891,240,7,25,84,40,109,0,0,0,0,0,0,0,0,0,0,0
6,110,10,15,785,409,5,785,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,18,23,212,3,25,75,7,904,22,6,1051,7,6,206,245,26,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,132,145,37,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,422,11104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,61,54,241,36,132,799,563,3253,66,21,14,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,196,778,2282,82,123,411,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,11105,34,6,11106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,381,109,5141,1607,352,345,648,648,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,429,12,16,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,3,42,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107,191,2,3266,2,231,100,120,9,235,11108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,116,460,13,11109,1573,57,8,17,1011,148,33,10,260,12,16,13,387,120,23,92,4135,732,0,0,0,0,0,0,0,0,0,0
11110,29,646,32,1880,221,230,11111,483,51,648,349,7,850,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,2350,26,222,149,2,17,3,45,27,4,11112,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,41,54,363,65,11113,19,129,234,5,262,3523,505,65,322,1024,238,54,56,14,11114,43,0,0,0,0,0,0,0,0,0,0,0
59,25,175,30,4,3541,21,12,109,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,111,52,3,775,4,4649,118,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,94,228,4,2844,41,54,68,96,124,4,11115,408,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,231,60,297,149,503,1527,11,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,211,7,2,17,3,45,287,458,126,75,103,28,3,199,48,280,11116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,305,2168,3542,12,11117,217,1239,11118,445,13,11119,7,6,6593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,281,11120,53,50,1153,178,10,4,11121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,727,27,121,3,69,33,2,70,25,62,1896,92,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,2,1110,9,11,4,512,473,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,119,12,4,604,9,234,16,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,154,749,141,107,846,14,7,26,24,11122,359,19,26,44,16,58,221,1500,115,0,0,0,0,0,0,0,0,0,0,0,0,0
5142,16,14,13,11123,2,59,606,11124,11125,11126,11127,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,157,30,28,223,847,2,98,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,22,4,24,632,461,2,142,1327,5,728,245,764,22,5,2093,2,111,824,161,84,0,0,0,0,0,0,0,0,0,0,0,0
790,27,4,3543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,31,12,11128,512,280,11129,6,4136,11,4,11130,7,782,83,193,3544,11131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,11132,3230,1328,142,395,9,245,118,32,89,697,3,25,11,5,1419,14,1008,11133,11134,11135,0,0,0,0,0,0,0,0,0,0,0
3545,22,2719,7,6778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,1128,4102,99,2969,99,46,3,433,5,446,654,22,4,351,908,4,196,28,495,0,0,0,0,0,0,0,0,0,0,0,0
501,132,455,47,2,91,84,6525,11136,624,189,2,41,74,3,25,218,38,11137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,56,113,8,43,93,78,2,41,5143,186,2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,209,11138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,410,4,1980,6779,3880,19,56,2,91,10,263,434,1779,7,2,81,49,201,299,4137,0,0,0,0,0,0,0,0,0,0,0,0
391,4138,147,4,408,188,30,2,297,154,10,3750,10,5,5039,188,43,1226,108,16,172,0,0,0,0,0,0,0,0,0,0,0,0
10,336,49,161,2202,152,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,87,125,216,31,18,260,52,216,597,2770,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,334,54,68,62,39,2457,20,3060,1082,5144,21,229,3,725,11139,38,411,43,24,74,3,1342,50,0,0,0,0,0,0,0,0,0
1278,366,179,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,53,140,11140,20,106,11141,11142,222,29,139,190,2,1659,9,3,25,18,2,1899,11143,0,0,0,0,0,0,0,0,0,0,0,0
213,7,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,17,97,139,5145,68,9,243,8,277,342,30,14,663,11144,2,21,268,3,36,9,7,9,11145,34,0,0,0,0,0,0,0,0
10,143,189,171,572,7,6780,39,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,4932,53,3546,303,29,505,3,6781,2,117,2,142,946,8,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11146,3,43,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,107,2,67,486,4,534,8,11147,8,39,6,2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,10,932,87,2,108,118,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11148,7,2834,686,247,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,4,63,181,77,27,4,5146,629,3,203,308,527,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,383,174,164,243,16,277,457,22,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,134,30,25,168,3,1367,41,896,13,187,726,15,624,23,21,71,63,2002,212,3,201,6,133,993,204,57,0,0,0,0,0,0
2,80,6180,10,48,437,48,145,2,52,109,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,399,1003,152,19,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,72,375,3,285,20,8,39,169,388,8,89,111,17,3,11149,4,182,3,21,206,0,0,0,0,0,0,0,0,0,0,0,0
265,961,15,1022,568,21,90,2,551,3,52,156,115,165,26,50,13,249,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,504,15,4,5714,1929,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,1676,11,148,7,203,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1006,10,679,3547,32,2,80,18,166,727,13,1813,9,3,4,11150,2695,6782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,730,2,739,46,3,900,29,73,739,23,46,3,426,5,225,104,11,4,11151,1701,328,12,5,600,289,0,0,0,0,0,0,0
67,5,6783,55,22,6784,11152,11153,145,632,11154,7,5140,412,11155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,2,77,11156,2,117,2,29,76,2,52,6785,22,5,3999,798,5,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,4139,26,317,370,38,2,15,317,481,7,35,451,431,31,82,11157,587,236,209,0,0,0,0,0,0,0,0,0,0,0,0,0
266,634,1450,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,11158,1219,2614,10,5147,11159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11160,37,289,2,117,2,841,11,5,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,58,83,251,2231,112,70,107,17,50,3548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,91,71,1808,88,3791,1412,51,6,6786,57,114,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,29,143,3,285,89,11161,48,2,64,890,4,6787,2,108,40,23,11,4,11162,0,0,0,0,0,0,0,0,0,0,0,0,0
85,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,38,11163,126,228,11164,19,169,1680,212,3,36,156,3,136,118,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,111,2,54,68,61,150,274,3966,48,482,3494,3,1157,16,166,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,164,548,19,2,59,254,9,90,2,17,5,139,2209,104,23,2656,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,76,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,85,85,39,8,4972,3,477,3853,2,52,52,52,4565,11165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,3,6030,300,1353,3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5148,1103,56,29,4,865,65,3945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4140,402,719,359,93,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,571,35,63,31,7,42,3,45,42,36,20,966,61,598,218,41,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,78,137,2,265,8,798,200,95,1018,69,8,27,14,2,5149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,22,61,3005,15,5150,541,86,216,1657,404,216,145,231,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,2,463,6,5151,12,3287,85,73,415,10,291,138,3816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,4619,141,71,45,3,25,175,138,4,140,179,296,18,23,387,46,3,98,9,510,137,0,0,0,0,0,0,0,0,0,0,0
583,307,540,270,2,29,11,4,583,7,972,1162,273,6,307,196,36,5,11166,248,15,51,9,0,0,0,0,0,0,0,0,0,0
2,239,20,12,152,3,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,34,3,69,308,527,25,58,11,5,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,52,8,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,160,131,4,422,13,241,19,4427,39,4427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,10,6,193,444,103,28,22,6,959,263,77,112,365,1734,232,93,267,49,149,3,962,156,90,2,36,76,0,0,0,0,0,0
75,103,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,68,334,94,397,6,1616,162,2,49,201,9,1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,1913,764,11,4141,107,5,301,947,6788,60,36,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,121,64,4142,34,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3711,27,45,11167,27,346,634,341,13,4572,11168,7,357,3,1543,323,53,155,30,9,10,103,28,77,0,0,0,0,0,0,0,0,0
2152,23,24,213,363,3,42,3,389,11169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,327,234,6,800,232,67,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,4,1512,12,2395,193,306,31,833,129,87,129,6789,5,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,41,362,11,6,693,102,134,2,154,15,6,2388,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,394,637,957,4,187,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,458,7,23,205,15,6,323,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,78,11,5152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,49,129,963,6,1306,3,86,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2112,3,4,663,15,35,621,64,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11170,36,58,27,9,240,39,8,175,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,81,212,3,201,5,5153,62,10,5,11171,27,4,797,18,330,321,156,62,19,21,54,112,164,25,75,0,0,0,0,0,0,0
2,49,45,34,68,35,221,3526,102,1514,11172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11173,59,11174,11175,6790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,37,2,36,3,25,4,11176,30,78,32,20,6791,311,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,750,120,38,50,450,10,430,9,2952,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,11177,1186,11178,412,11179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,180,2,81,44,14,1173,287,2,59,25,76,27,4,2185,19,99,735,735,735,57,0,0,0,0,0,0,0,0,0,0,0,0
23,27,45,638,3,433,4,28,861,39,1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,2,41,108,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,722,3549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,221,3550,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,633,47,46,3,11180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,11,4,261,280,11181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6792,1025,171,1070,58,3,4,6793,6794,11,4,95,23,64,46,3,98,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11182,26,30,4,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,54,9,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,11183,541,86,105,35,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3,1955,2199,800,12,162,7,3454,168,53,8,59,69,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,451,10,11184,11,7,34,13,759,1468,343,16,131,1830,84,12,11185,1313,7,4781,15,71,604,0,0,0,0,0,0,0,0,0,0
216,24,3414,2,29,21,5154,88,286,216,276,88,1531,2,142,796,216,6515,710,2,373,3,54,48,0,0,0,0,0,0,0,0,0
158,10,62,5,133,61,70,124,5,5155,1907,12,4143,71,4796,17,11186,205,20,39,11187,6795,0,0,0,0,0,0,0,0,0,0,0
120,43,152,17,14,25,18,11188,7,5156,19,6,52,12,2072,5157,7,5915,5916,94,97,3718,57,389,541,145,0,0,0,0,0,0,0
18,2638,211,355,11189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6796,242,11,518,18,2,2880,154,56,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,3,36,5,1082,19,49,1327,9,21,147,4,6797,7,847,293,1149,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,680,630,761,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,2911,5,213,225,40,156,25,4,11190,48,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,58,5021,105,8,67,5,145,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,331,574,31,3,268,679,21,1155,11,395,4,3341,854,22,991,915,8,74,3,395,0,0,0,0,0,0,0,0,0,0,0,0
37,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,10,337,219,1402,13,4492,88,11191,11192,11193,6683,12,4,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5158,2678,2,41,45,11,5,63,8,54,903,4144,17,8,177,166,1046,196,1441,47,0,0,0,0,0,0,0,0,0,0,0,0,0
66,3457,146,335,700,98,754,4059,408,1137,143,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,170,4,817,166,11194,6798,6,261,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,19,375,26,5,553,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,615,3092,7,2,1174,68,2,70,42,104,556,350,2,229,47,742,3299,815,101,0,0,0,0,0,0,0,0,0,0,0,0,0
2,91,79,509,831,6,1009,39,901,3166,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,3,45,12,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,169,2,330,69,8,62,11195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,6068,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11196,23,147,4,1974,217,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,4524,876,2,17,1331,282,413,4786,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,23,375,141,397,4,2123,1423,102,20,791,17,234,1015,258,2270,229,3,5,328,355,11197,0,0,0,0,0,0,0,0,0,0,0
17,5,106,11198,117,2,142,25,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1538,11199,720,15,11200,2778,26,143,87,6731,71,152,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,941,5,110,51,4,930,2,1337,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1259,60,134,324,77,68,24,26,46,3,519,221,5,63,5105,4634,6,815,21,442,76,0,0,0,0,0,0,0,0,0,0,0
266,2,72,114,1371,1277,47,19,15,5,5159,1029,2,44,6,2154,880,88,9,10,4,11201,0,0,0,0,0,0,0,0,0,0,0
2449,303,29,1734,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,565,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,4,133,21,286,61,15,2517,325,77,26,298,11202,3,1963,61,122,6799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,2034,21,804,11203,109,1616,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,202,29,75,22,6,1264,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,147,3354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,51,76,7,829,34,13,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,6,110,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,74,3,42,3,11204,210,19,2,49,3862,25,336,33,4994,11205,183,719,754,677,7,42,69,31,7,42,508,0,0,0,0,0,0
10,10,358,3,585,598,1113,131,1910,1917,412,11206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,46,3,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11207,10,2619,16,83,4,465,13,4,432,70,1063,6,473,723,16,134,17,9,1064,114,89,154,60,59,69,0,0,0,0,0,0,0
785,179,8,12,4,3716,6,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,15,6,133,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,666,323,15,4,5160,11,4,810,252,84,610,482,28,55,12,148,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,2,29,1726,19,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,274,199,2,154,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,241,3,43,4,93,181,15,6,471,10,600,31,199,721,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
